id,created_at,utc_offset,retweet_count,reply_screen_name,source,place_full_name,user_location,hashtags,urls,user_mentions,text,text_clean,hour,ToD,compound,neg,neu,pos
808431888297762816,2016-12-12 22:02:36,-28800.0,0,smolbaka,Twitter Web Client,Canada,"Québec, Canada",[],[],['smolbaka'],@smolbaka what is it, what is it,22,night,0.0,0.0,1.0,0.0
808431892596981761,2016-12-12 22:02:37,-21600.0,0,,Foursquare,"Wisconsin, USA",Kenosha Wisconsin,[],['https://www.swarmapp.com/c/dIFH459oolP'],['Walmart'],"Sadie's breakfast food and her snacks (at @Walmart Supercenter in Kenosha, WI) https://t.co/im2WbAYepU","Sadie's breakfast food and her snacks (at  Supercenter in Kenosha, WI) ",22,night,0.0,0.0,1.0,0.0
808431896057303041,2016-12-12 22:02:38,-21600.0,0,,Twitter for iPhone,"Minneapolis, MN",Minnesota,[],['https://twitter.com/lindseygrahamsc/status/807939042398453760'],[],A reminder to assume these senators have seen the intelligence &amp; know a lot more than what's been reported. https://t.co/CpOQIlfRBZ,A reminder to assume these senators have seen the intelligence &amp; know a lot more than what's been reported. ,22,night,0.4767,0.0,0.838,0.162
808431923953631232,2016-12-12 22:02:45,-21600.0,0,ItsTheBrandi,Twitter for Android,"Minneapolis, MN","Minneapolis, MN",[],[],['ItsTheBrandi'],@ItsTheBrandi see you in Dinky?, see you in Dinky?,22,night,0.0,0.0,1.0,0.0
808431944262266880,2016-12-12 22:02:50,-28800.0,0,marrieletsgo,Twitter Web Client,Canada,"Québec, Canada",[],[],['marrieletsgo'],@marrieletsgo feel better soon!!, feel better soon!!,22,night,0.5399,0.0,0.365,0.635
808431965884055553,2016-12-12 22:02:55,-28800.0,0,ElloBridget,Twitter Web Client,Canada,Montreal,[],[],"['ElloBridget', 'InnerN3rd']",@ElloBridget @InnerN3rd lol did you cry about and write a blog post?!,  lol did you cry about and write a blog post?!,22,night,-0.1511,0.257,0.531,0.212
808431978508931072,2016-12-12 22:02:58,-21600.0,0,,Twitter for iPhone,"Bloomington, MN","Bloomington, MN",[],[],[],Mfs ?: 4 Your Eyez Only,Mfs ?: 4 Your Eyez Only,22,night,0.0,0.0,1.0,0.0
808431983957331970,2016-12-12 22:02:59,-18000.0,0,johnathamilton,Twitter Web Client,"Ontario, Canada",Ottawa,[],[],['johnathamilton'],"@johnathamilton most votes, sure, but it's a game to get the college. She lost that game. Just how it's played there. Sucks, but hey."," most votes, sure, but it's a game to get the college. She lost that game. Just how it's played there. Sucks, but hey.",22,night,-0.3206,0.213,0.619,0.168
808432004396105731,2016-12-12 22:03:04,-18000.0,0,vcheplygina,Twitter Web Client,Canada,"Montreal, QC Canada",[],[],"['vcheplygina', 'steph_coen', 'prof_nch']","@vcheplygina @steph_coen @prof_nch Wait, what? Free drinks? That is also a pretty good deal to me. I mean.","   Wait, what? Free drinks? That is also a pretty good deal to me. I mean.",22,night,0.8677,0.0,0.506,0.494
808432011555672064,2016-12-12 22:03:06,-18000.0,0,,TweetMyJOBS,"St Louis Park, MN","St. Paul, MN","['job', 'SaintLouisPark', 'ProjectMgmt', 'Veterans', 'Hiring', 'CareerArc']",['http://bit.ly/2gvWrSa'],[],"Can you recommend anyone for this #job in #SaintLouisPark, MN? https://t.co/CywrZDN6Ih #ProjectMgmt #Veterans #Hiring #CareerArc",Can you recommend anyone for this  in  MN?     ,22,night,0.3612,0.0,0.737,0.263
808432021471133696,2016-12-12 22:03:08,,0,,Twitter for iPhone,"Minnesota, USA",,[],[],[],"ISO MY WALLET! SMALL SILVER SPARKLE COACH. if anyone sees it, there will be a reward, thank you!!!","ISO MY WALLET! SMALL SILVER SPARKLE COACH. if anyone sees it, there will be a reward, thank you!!!",22,night,0.8979,0.0,0.562,0.438
808432027158581248,2016-12-12 22:03:09,-21600.0,0,DebbieGibson,Twitter for iPhone,"Roseville, MN",,[],[],"['DebbieGibson', 'michaelwsmith']",@DebbieGibson @michaelwsmith Ive never missed a year. You MUST check out Michaels show some year. Come see him in MN. ?,  Ive never missed a year. You MUST check out Michaels show some year. Come see him in MN. ?,22,night,0.2235,0.0,0.894,0.106
808432043340234753,2016-12-12 22:03:13,-21600.0,0,LiberalsExposed,Twitter for iPhone,"Wisconsin, USA","Madison, WI 53703",[],[],"['LiberalsExposed', 'tcat0169']","@LiberalsExposed Not really, asshole @tcat0169"," Not really, asshole ",22,night,0.0,0.0,1.0,0.0
808432046511104001,2016-12-12 22:03:14,-21600.0,0,realassdude612,Twitter for iPhone,"St Anthony, MN",the trap,[],[],['realassdude612'],@realassdude612 I feel you Miley, I feel you Miley,22,night,0.0,0.0,1.0,0.0
808432051531710464,2016-12-12 22:03:15,-18000.0,0,donZaino,Twitter Web Client,Canada,,['cantbreathe'],['http://gotvodka.tumblr.com/post/154385708861'],['donZaino'],"@donZaino https://t.co/im0U7wnb3i
In the name of the moon...it's JJ style #cantbreathe",  the name of the moon...it's JJ style ,22,night,0.4084,0.0,0.687,0.313
808432062373969924,2016-12-12 22:03:18,,0,,Twitter for iPhone,"Minnesota, USA","Minnesota, USA",['FantasyFootball'],[],['FanDuel'],"The #FantasyFootball playoffs are overrated... I'll try my luck @FanDuel again this week tho! It's tough, but at least some $'s last week.","The  playoffs are overrated... I'll try my luck  again this week tho! It's tough, but at least some $'s last week.",22,night,0.2598,0.055,0.843,0.102
808432076257193988,2016-12-12 22:03:21,-14400.0,0,,Twitter Web Client,Canadá,your vulva,[],[],[],"ayer en ese juego de ""a quien matas"" yo estaba era pensando que no hay amigos en esta vida mano, mataron a todo el mundo","ayer en ese juego de ""a quien matas"" yo estaba era pensando que no hay amigos en esta vida mano, mataron a todo el mundo",22,night,-0.296,0.087,0.913,0.0
808432142363475968,2016-12-12 22:03:37,-18000.0,0,,TweetMyJOBS,"Wisconsin, USA","Milwaukee, WI","['job', 'GRAFTON']",['http://bit.ly/29eEiEu'],[],"Can you recommend anyone for this #job? Registered Nurse I Grafton Day Surgery Casual - 122549 - https://t.co/LhiSAIfDkD #GRAFTON, WI",Can you recommend anyone for this  Registered Nurse I Grafton Day Surgery Casual - 122549 -   WI,22,night,0.5106,0.0,0.736,0.264
808432143584153601,2016-12-12 22:03:37,-21600.0,0,realassdude612,Twitter for iPhone,"St Anthony, MN",the trap,[],[],['realassdude612'],@realassdude612 I swear ???, I swear ???,22,night,-0.0516,0.545,0.455,0.0
808432168271773696,2016-12-12 22:03:43,-28800.0,0,smolbaka,Twitter Web Client,Canada,"Québec, Canada",[],[],['smolbaka'],@smolbaka kyu is my nickname lol, kyu is my nickname lol,22,night,0.4215,0.0,0.588,0.412
808432168364032000,2016-12-12 22:03:43,-21600.0,0,RobertL2010,Twitter Web Client,"Minnesota, USA",,['POTUS'],[],"['RobertL2010', 'mercedesfduran', 'marwinad1', 'JoyAnnReid']","@RobertL2010 I do't necessarily do either, but far too many did that to #POTUS family. @mercedesfduran @marwinad1 @JoyAnnReid"," I do't necessarily do either, but far too many did that to  family.   ",22,night,0.0,0.0,1.0,0.0
808432174726840321,2016-12-12 22:03:45,-21600.0,0,MS0l0,Twitter for iPhone,"Eagan, MN","Minnesota, USA",[],[],"['MS0l0', 'jahimes', 'realDonaldTrump']","@MS0l0 @jahimes @realDonaldTrump Wow! Is that all you can come back with?  The old ""basement"" comment!  Have a good day sir!","   Wow! Is that all you can come back with?  The old ""basement"" comment!  Have a good day sir!",22,night,0.8213,0.0,0.664,0.336
808432214077796353,2016-12-12 22:03:54,-21600.0,0,,Twitter for Android,Cray Plaza,"Saint Paul, MN",['RibbonCutting'],[],['SPIREcu'],Congratulations to @SPIREcu on your new location in CRAY Plaza! #RibbonCutting?? https://t.co/8VUEzuzNSF,Congratulations to  on your new location in CRAY Plaza!  ,22,night,0.636,0.0,0.656,0.344
808432239562235904,2016-12-12 22:04:00,-18000.0,0,,TweetMyJOBS,"Minnesota, USA","St. Paul, MN","['Blaine', 'job', 'Hospitality', 'Hiring', 'CareerArc']",['http://bit.ly/2gzxaYo'],[],"See our latest #Blaine, MN #job and click to apply: Shift Supervisor - https://t.co/Lc0qrfqGru #Hospitality #Hiring #CareerArc",See our latest  MN  and click to apply: Shift Supervisor -    ,22,night,0.0,0.0,1.0,0.0
808432245757202432,2016-12-12 22:04:01,-21600.0,0,,Instagram,"Minneapolis, MN",Northeast Minneapolis,[],['https://www.instagram.com/p/BN7uSJnB94r/'],['leadstoriesvox'],What an honor to interview one of my ministry mentors Efrem Smith for the @leadstoriesvox today!… https://t.co/boxYnFjFrt,What an honor to interview one of my ministry mentors Efrem Smith for the  today!… ,22,night,0.5411,0.0,0.8,0.2
808432243408601088,2016-12-12 22:04:01,-18000.0,0,johnathamilton,Twitter Web Client,"Ontario, Canada",Ottawa,[],[],['johnathamilton'],@johnathamilton Not sure what they could have had on Sanders that Hillary did not throw at him though. https://t.co/a4Ka0x4UUl, Not sure what they could have had on Sanders that Hillary did not throw at him though. ,22,night,0.3182,0.0,0.874,0.126
808432254666047488,2016-12-12 22:04:04,,0,AlexOlson6,Twitter for Android,"Minnesota, USA",Probably the bar,[],[],['AlexOlson6'],@AlexOlson6 happy birthday sugar tits!!, happy birthday sugar tits!!,22,night,0.5242,0.232,0.244,0.523
808432245845291008,2016-12-12 22:04:02,-18000.0,0,,TweetMyJOBS,"St Paul, MN","St. Paul, MN","['SaintPaul', 'Job', 'Accounting', 'Jobs', 'Hiring', 'CareerArc']",['http://bit.ly/2gfBA5r'],[],"Want to work in #SaintPaul, MN? View our latest opening: https://t.co/snziVeWCHw #Job #Accounting #Jobs #Hiring #CareerArc",Want to work in  MN? View our latest opening:      ,22,night,0.0772,0.0,0.86,0.14
808432270579236864,2016-12-12 22:04:07,-21600.0,0,,Twitter for Android,"Minneapolis, MN",Minneapolis,[],['https://twitter.com/1GottaGo/status/808431071788417028'],[],How about they all get to steppin... https://t.co/OV7xHLFm21,How about they all get to steppin... ,22,night,0.0,0.0,1.0,0.0
808432272751951872,2016-12-12 22:04:08,-21600.0,0,ReneeYoungWWE,Twitter Web Client,Canada,LDN/ATL/MTL,[],[],['ReneeYoungWWE'],@ReneeYoungWWE totally expected that to be a insta of dean., totally expected that to be a insta of dean.,22,night,0.0,0.0,1.0,0.0
808432282386235393,2016-12-12 22:04:10,-21600.0,0,AmichaiStein1,Echofon,"St Paul, MN","Saint Paul, Minnesota",[],[],"['AmichaiStein1', 'cbouzy']","@AmichaiStein1 @cbouzy Do displayed Tweet times depend on time accuracy at client, or Twitter's server? Is the time sequence correct?","  Do displayed Tweet times depend on time accuracy at client, or Twitter's server? Is the time sequence correct?",22,night,0.0,0.0,1.0,0.0
808432287234846720,2016-12-12 22:04:11,-21600.0,0,SXMUrbanView,Twitter for iPhone,"Wisconsin, USA",Wisconsin,['KarenRebels'],[],"['SXMUrbanView', 'karenhunter', 'EuGenia_Shea']",@SXMUrbanView @karenhunter @EuGenia_Shea #KarenRebels,   ,22,night,0.0,0.0,0.0,0.0
808432340871639041,2016-12-12 22:04:24,-18000.0,0,,Twitter for iPhone,"Wisconsin, USA","DeForest, WI      Waunakee, WI",[],[],[],"""MOM I'M 15.""
PLEASEEEEEEE","""MOM I'M 15.""
PLEASEEEEEEE",22,night,0.0,0.0,1.0,0.0
808432340405915648,2016-12-12 22:04:24,-18000.0,0,,TweetMyJOBS,"Wisconsin, USA","Beachwood, OH","['MineralPoint', 'Job', 'driver', 'Transportation']","['http://bit.ly/29xMi4j', 'https://twitter.com/i/web/status/808432340405915648']",[],"Want to work in #MineralPoint, WI? View our latest opening: https://t.co/B0k6gR6VAy #Job #driver #Transportation… https://t.co/1EDylTXWHu",Want to work in  WI? View our latest opening:     ,22,night,0.0772,0.0,0.86,0.14
808432371276148736,2016-12-12 22:04:31,-21600.0,0,,Twitter for Android,"Minneapolis, MN","Minneapolis, MN",[],[],[],What color should I dye my hair? (Open to other suggestions),What color should I dye my hair? (Open to other suggestions),22,night,0.0,0.0,1.0,0.0
808432379710885889,2016-12-12 22:04:33,-28800.0,0,wiildedesu,Twitter Web Client,Canada,"Québec, Canada",[],[],['wiildedesu'],@wiildedesu I followed everyone that I follow on my main, I followed everyone that I follow on my main,22,night,0.0,0.0,1.0,0.0
808432390834044931,2016-12-12 22:04:36,-21600.0,0,,SafeTweet by TweetMyJOBS,"Bloomington, MN","Headquarters Kansas City, MO","['Bloomington', 'job', 'AEC']","['http://bit.ly/2dxfhEC', 'https://twitter.com/i/web/status/808432390834044931']",[],"See our latest #Bloomington, MN #job and click to apply: Staff Architect - https://t.co/saf2qw52HL #AEC… https://t.co/XaeTeo40Pc",See our latest  MN  and click to apply: Staff Architect -   ,22,night,0.0,0.0,1.0,0.0
808432400917270528,2016-12-12 22:04:38,-21600.0,0,,Twitter for iPhone,"St Paul, MN","St Paul, MN",[],[],[],Casual reminder: pronouns don't equal gender identity,Casual reminder: pronouns don't equal gender identity,22,night,0.2023,0.0,0.769,0.231
808432399658917888,2016-12-12 22:04:38,,0,,Twitter for iPhone,"Wisconsin, USA","Beloit, WI",[],[],['JediJocelyn'],Hey @JediJocelyn have fun at your cabin this week!!!! https://t.co/mwyMUDXfQR,Hey  have fun at your cabin this week!!!! ,22,night,0.6671,0.0,0.61,0.39
808432420567609344,2016-12-12 22:04:43,-21600.0,0,BrookeAChandler,Twitter Web Client,"Eden Prairie, MN","Minnesota, USA CD3 DFL48",[],[],"['BrookeAChandler', 'NeverMoreBUSH', 'marieann66', 'rodimusprime', 'EmilyWhiteUSA1', 'BernieSanders']",@BrookeAChandler @NeverMoreBUSH @marieann66 @rodimusprime @EmilyWhiteUSA1 @BernieSanders If Bernie won't speak out now it raises doubts.,      If Bernie won't speak out now it raises doubts.,22,night,-0.296,0.216,0.784,0.0
808432441576882176,2016-12-12 22:04:48,-21600.0,0,marcogabrielli7,Twitter for iPhone,"Minneapolis, MN","Minneapolis, MN",[],[],['marcogabrielli7'],@marcogabrielli7 it's going down and we're going to beat them., it's going down and we're going to beat them.,22,night,0.0,0.0,1.0,0.0
808432453807407104,2016-12-12 22:04:51,-21600.0,0,,Twitter for iPhone,"Minneapolis, MN",where it's lit ,[],['https://twitter.com/poonnopeen/status/808135310492188673'],[],"it doesn't even reach the fridge. bought, set on the counter, exposed to the savages... demolished. https://t.co/DSENESPSUy","it doesn't even reach the fridge. bought, set on the counter, exposed to the savages... demolished. ",22,night,-0.0961,0.145,0.855,0.0
808432460195364864,2016-12-12 22:04:53,-21600.0,0,,Instagram,"Minneapolis, MN","Minneapolis, MN",[],['https://www.instagram.com/p/BN7uYgAD8pj/'],[],"1927 lines.  Come walk her before she's gone, one of the many character rich doors of… https://t.co/Qd3t2Uhv8u","1927 lines.  Come walk her before she's gone, one of the many character rich doors of… ",22,night,0.5574,0.0,0.806,0.194
808432491841327104,2016-12-12 22:05:00,-28800.0,0,LoneIyBaka,Twitter Web Client,Canada,"Québec, Canada",[],[],['LoneIyBaka'],"@LoneIyBaka 63 followings, wonder how dead ur tl is"," 63 followings, wonder how dead ur tl is",22,night,-0.6486,0.381,0.619,0.0
808432501026934784,2016-12-12 22:05:02,-21600.0,0,RobertL2010,Twitter Web Client,"Minnesota, USA",,[],[],"['RobertL2010', 'mercedesfduran', 'marwinad1', 'JoyAnnReid']","@RobertL2010 Ivanka is a grown woman, and both have brought criticism on themselves. Obamas did not. @mercedesfduran @marwinad1 @JoyAnnReid"," Ivanka is a grown woman, and both have brought criticism on themselves. Obamas did not.   ",22,night,-0.4404,0.182,0.818,0.0
808432506177548288,2016-12-12 22:05:04,-21600.0,0,MS0l0,Twitter for iPhone,"Eagan, MN","Minnesota, USA",[],[],"['MS0l0', 'jahimes', 'realDonaldTrump']","@MS0l0 @jahimes @realDonaldTrump Ahhhhh, FOUR cats? Conversation over!  Have a great evening man!","   Ahhhhh, FOUR cats? Conversation over!  Have a great evening man!",22,night,0.6892,0.0,0.631,0.369
808432525324468224,2016-12-12 22:05:08,-21600.0,0,richdemuro,Twitter for iPhone,"Minneapolis, MN","Minneapolis, MN ",[],[],['richdemuro'],@richdemuro I think we're more tech savvy here tho. ?, I think we're more tech savvy here tho. ?,22,night,0.0,0.0,1.0,0.0
808432664290201600,2016-12-12 22:05:41,-21600.0,0,RyanRoach1993,Twitter for iPhone,"Richfield, MN","Suplex City, MN",[],[],['RyanRoach1993'],@RyanRoach1993 he's playing up his dislike of Roman fans to promote their match at this Sunday's PPV. Quit getting worked, he's playing up his dislike of Roman fans to promote their match at this Sunday's PPV. Quit getting worked,22,night,0.2023,0.113,0.696,0.191
808432683525296129,2016-12-12 22:05:46,,0,,Twitter for iPhone,"Golden Valley, MN",MINNESOTA,[],[],[],"if my family buys this venue, i'm throwing parties there every weekend lmfao, idc idc idc","if my family buys this venue, i'm throwing parties there every weekend lmfao, idc idc idc",22,night,0.7351,0.0,0.693,0.307
808432683663654912,2016-12-12 22:05:46,-21600.0,0,hankgreen,Twitter for iPhone,"Eden Prairie, MN",Saint Paul,[],[],"['hankgreen', 'KelloggsUS']","@hankgreen @KelloggsUS i love maltomeal mini spooners, but miniwheats aren't 60% crushed and ground up, so-- worth it","  i love maltomeal mini spooners, but miniwheats aren't 60% crushed and ground up, so-- worth it",22,night,0.7875,0.0,0.602,0.398
808432696560975872,2016-12-12 22:05:49,-18000.0,0,,TweetMyJOBS,"Wisconsin, USA","Madison, WI","['job', 'parttime', 'Hospitality', 'Madison', 'Veterans', 'Hiring']",['http://bit.ly/2f6gTFo'],[],"This #job might be a great fit for you: Delivery Driver - https://t.co/bc65zHVhF9 #parttime #Hospitality #Madison, WI #Veterans #Hiring",This  might be a great fit for you: Delivery Driver -     WI  ,22,night,0.765,0.0,0.548,0.452
808432698683490305,2016-12-12 22:05:49,-21600.0,0,raegs1216,Twitter for iPhone,"Wisconsin, USA","Madison, WI",[],[],['raegs1216'],@raegs1216 you mean they're giving away free cancer?, you mean they're giving away free cancer?,22,night,0.0772,0.312,0.284,0.404
808432703083319297,2016-12-12 22:05:51,,0,,Twitter for iPhone,"Woodbury, MN","Minnesota, USA",['ImAnArtistBecause'],[],[],#ImAnArtistBecause everything I do has to be aesthetically pleasing, everything I do has to be aesthetically pleasing,22,night,0.5267,0.0,0.638,0.362
808432706208104449,2016-12-12 22:05:51,,0,,Twitter Web Client,"Minneapolis, MN","Minneapolis, Minnesota",[],['https://medium.com/@whstancil/the-complete-case-for-stopping-the-trump-nightmare-before-it-starts-20f13508a825#.2tl0x23ph'],[],"I still don't think Donald Trump should be president, ever. Here's my case for stopping him, now. https://t.co/XmnIRmY8VI","I still don't think Donald Trump should be president, ever. Here's my case for stopping him, now. ",22,night,-0.1531,0.096,0.904,0.0
808432712008744960,2016-12-12 22:05:53,-21600.0,0,,Twitter for iPhone,"Bloomington, MN","Bloomington, MN",[],[],[],I think th neighbors think I'm selling dope,I think th neighbors think I'm selling dope,22,night,0.0,0.0,1.0,0.0
808432722259623936,2016-12-12 22:05:55,-21600.0,0,rosswalhof,Twitter for iPhone,"Eagan, MN","Minnesota, USA",[],[],"['GreenPeaches2', 'BrittPettibone']",@GreenPeaches2 @BrittPettibone still waiting.....,  still waiting.....,22,night,0.0,0.0,1.0,0.0
808432729981386752,2016-12-12 22:05:57,-21600.0,0,md_stelzer,Twitter for iPhone,"Wisconsin, USA",Madison,[],[],"['md_stelzer', '3bmboxing']",@md_stelzer @3bmboxing any minute. I embrace the pain with the glory,  any minute. I embrace the pain with the glory,22,night,0.3612,0.234,0.355,0.411
808432732527362049,2016-12-12 22:05:58,,0,,Twitter for Android,"St Paul, MN","Minneapolis, Minnesota",[],['https://twitter.com/drewmagary/status/808420381170274304'],[],Very similar feelings this morning. https://t.co/uH4p7l8Jbq,Very similar feelings this morning. ,22,night,0.0,0.0,1.0,0.0
808432735706607616,2016-12-12 22:05:58,-21600.0,0,,Twitter for iPhone,"Eagan, MN",Minnesota,[],[],['Shutterfly'],I am so ANGRY at @Shutterfly my head is about to EXPLODE!! How long does it take to print Xmas cards???,I am so ANGRY at  my head is about to EXPLODE!! How long does it take to print Xmas cards???,22,night,-0.7543,0.232,0.768,0.0
808432773702840321,2016-12-12 22:06:07,-21600.0,0,,Twitter for iPhone,"Minneapolis, MN","Minneapolis, MN",['RespectShawn'],[],[],"I ever heard or seen Shawn said anything that was ""racist"", and calling him that shady asf. #RespectShawn","I ever heard or seen Shawn said anything that was ""racist"", and calling him that shady asf. ",22,night,0.0,0.0,1.0,0.0
808432775820931074,2016-12-12 22:06:08,,0,CNN,Twitter for iPhone,"Wisconsin, USA",,[],[],['CNN'],@CNN who cares!, who cares!,22,night,0.5093,0.0,0.233,0.767
808432775606964224,2016-12-12 22:06:08,-21600.0,0,,Fenix for Android,"Minneapolis, MN",,[],[],[],Zorrrro,Zorrrro,22,night,0.0,0.0,1.0,0.0
808432782749892609,2016-12-12 22:06:10,-21600.0,0,,Twitter for iPhone,"Hopkins, MN","St Louis Park, MN",[],[],[],Stoner problem: rolls a blunt and has no lighter ??,Stoner problem: rolls a blunt and has no lighter ??,22,night,-0.5994,0.412,0.588,0.0
808432800160481280,2016-12-12 22:06:14,,0,,Twitter Web Client,Canada,Canada,[],[],[],so I got burned a bit by the $AKAO secondary offering announcement at 4:01pm in at 13.01 out at 11.57,so I got burned a bit by the $AKAO secondary offering announcement at 4:01pm in at 13.01 out at 11.57,22,night,0.0,0.0,1.0,0.0
808432806611320832,2016-12-12 22:06:15,,0,hot995,Twitter for Android,"Wisconsin, USA",Wisconsin ,[],[],"['hot995', 'NiallOfficial', 'DNCE', 'FifthHarmony', 'TheChainsmokers']",@hot995 @NiallOfficial @DNCE @FifthHarmony @TheChainsmokers again wish was there but thanks to twitter it's like I am there. ???????,     again wish was there but thanks to twitter it's like I am there. ???????,22,night,0.8381,0.0,0.528,0.472
808432811929640961,2016-12-12 22:06:16,-18000.0,0,danmonaghan,Twitter Web Client,"Ontario, Canada",Ottawa,[],[],['danmonaghan'],"@danmonaghan ""Zero Dark Dirty"""," ""Zero Dark Dirty""",22,night,-0.4404,0.592,0.408,0.0
808432819953287168,2016-12-12 22:06:18,-18000.0,0,,TweetMyJOBS,"Minnesota, USA","St. Paul, MN","['job', 'Hospitality', 'StPaul', 'Hiring']",['http://bit.ly/2gzyzhT'],[],"This #job might be a great fit for you: Shift Supervisor - MSP Airport - https://t.co/igTtNv7Sbj #Hospitality #StPaul, MN #Hiring",This  might be a great fit for you: Shift Supervisor - MSP Airport -    MN ,22,night,0.765,0.0,0.602,0.398
808432821828276224,2016-12-12 22:06:19,-21600.0,0,yuKz_,Fenix for Android,"Minneapolis, MN",,[],[],"['yuKz_', 'sulphurshelf']",@yuKz_ @sulphurshelf hazle una playlist,  hazle una playlist,22,night,0.0,0.0,1.0,0.0
808432828048257024,2016-12-12 22:06:20,-18000.0,0,,TweetMyJOBS,"Eden Prairie, MN","St. Paul, MN","['hiring', 'job', 'Retail', 'EdenPrairie']",['http://bit.ly/1Tke007'],[],"We're #hiring! Read about our latest #job opening here: Assistant Mgr PT-maurices - https://t.co/ocjnSG22eL #Retail #EdenPrairie, MN",We're  Read about our latest  opening here: Assistant Mgr PT-maurices -    MN,22,night,0.0,0.0,1.0,0.0
808432876240793600,2016-12-12 22:06:32,-25200.0,0,,Twitter for iPhone,"Wisconsin, USA",Menekaunee ,[],[],[],Rams with the biggest case of buyers remorse in recent memory,Rams with the biggest case of buyers remorse in recent memory,22,night,-0.2732,0.174,0.826,0.0
808432880250736642,2016-12-12 22:06:33,-25200.0,0,,Twitter for Android,"Minneapolis, MN",MPLS via NYC via Melbourne ,[],[],[],Just saw a Packers fan smoking a cigarette. If there's a more offensive combination I'd like to see it,Just saw a Packers fan smoking a cigarette. If there's a more offensive combination I'd like to see it,22,night,0.1298,0.156,0.616,0.228
808432935342895105,2016-12-12 22:06:46,-21600.0,0,,Twitter for iPhone,"Wisconsin, USA","Madison, WI | LV-426",[],['https://twitter.com/i/web/status/808432935342895105'],[],"Sees that DEADPOOL and FLORENCE FOSTER JENKINS were nominated for best comedy at the Golden Globes, but not THE NIC… https://t.co/Wh3atscAsa","Sees that DEADPOOL and FLORENCE FOSTER JENKINS were nominated for best comedy at the Golden Globes, but not THE NIC… ",22,night,0.5187,0.0,0.805,0.195
808432954112405508,2016-12-12 22:06:50,-21600.0,0,,Twitter for iPhone,"West St Paul, MN",Minnesota,[],[],[],And now I feel free as a bird. Nothing can bring me down,And now I feel free as a bird. Nothing can bring me down,22,night,0.5106,0.0,0.752,0.248
808432958994382849,2016-12-12 22:06:52,-18000.0,0,,TweetMyJOBS,"Minneapolis, MN","St. Paul, MN","['job', 'Minneapolis', 'Manufacturing', 'Hiring', 'CareerArc']",['http://bit.ly/2gzJacm'],[],"Interested in a #job in #Minneapolis, MN? This could be a great fit: https://t.co/XAbSEhXQiE #Manufacturing #Hiring #CareerArc",Interested in a  in  MN? This could be a great fit:    ,22,night,0.8519,0.0,0.392,0.608
808432981375381504,2016-12-12 22:06:57,-28800.0,0,slumberfish,Twitter for iPhone,"Fridley, MN",Waterfall ,[],[],"['slumberfish', 'joukais']",@slumberfish @joukais this is so cuuuute !!!,  this is so cuuuute !!!,22,night,0.0,0.0,1.0,0.0
808432983644532736,2016-12-12 22:06:57,-21600.0,0,charlescwcooke,Echofon,"St Paul, MN","Saint Paul, Minnesota",[],[],"['charlescwcooke', 'danwritesthings']",@charlescwcooke @danwritesthings Is anyone even hinting that there's a mandate?,  Is anyone even hinting that there's a mandate?,22,night,0.0,0.0,1.0,0.0
808432992104353792,2016-12-12 22:06:59,-18000.0,0,danmonaghan,Twitter Web Client,"Ontario, Canada",Ottawa,[],[],['danmonaghan'],"@danmonaghan ""The Russians are Spamming"""," ""The Russians are Spamming""",22,night,-0.4767,0.508,0.492,0.0
808432995040428032,2016-12-12 22:07:00,-21600.0,0,,Twitter for iPhone,"Minneapolis, MN",,['ties16'],[],"['BASKdesigns', 'hollynelson20']",We love our @BASKdesigns #ties16 @hollynelson20 https://t.co/xng34R5AI0,We love our    ,22,night,0.6369,0.0,0.323,0.677
808433002061713408,2016-12-12 22:07:02,-21600.0,0,,Twitter for iPhone,"Minneapolis, MN",,[],[],[],I've been sitting in Johnston hall for 30 min bc Im so sad and can't get up. Send help pls.,I've been sitting in Johnston hall for 30 min bc Im so sad and can't get up. Send help pls.,22,night,-0.2479,0.16,0.68,0.16
808433021447733250,2016-12-12 22:07:06,-21600.0,0,,Twitter for iPhone,"West St Paul, MN",Minnesota,[],[],[],Toxic people gonna get kicked to the curb !,Toxic people gonna get kicked to the curb !,22,night,0.0,0.0,1.0,0.0
808433042117328897,2016-12-12 22:07:11,-21600.0,0,,Fenix for Android,"Minneapolis, MN",,[],[],"['sulphurshelf', 'aarletteeee']","Rolenle rolas a @sulphurshelf para que sepa de todo lo que hay en México. 

Si, hasta tu, @aarletteeee","Rolenle rolas a  para que sepa de todo lo que hay en México. 

Si, hasta tu, ",22,night,0.0,0.0,1.0,0.0
808433062501580800,2016-12-12 22:07:16,,0,,Twitter for iPhone,"Minneapolis, MN","Minneapolis, MN",[],[],[],"These two live together, how did they end up at the same target without knowing lmao I'm dead? https://t.co/NeoLxpGNpy","These two live together, how did they end up at the same target without knowing lmao I'm dead? ",22,night,-0.4847,0.156,0.844,0.0
808433066628775938,2016-12-12 22:07:17,-21600.0,0,,Twitter for iPhone,"Robbinsdale, MN","Minneapolis, MN",[],[],[],I've spent the entire day without any nicotine. Still gauging how I feel. Maybe quitting might not be so hard after all. (Maybe...),I've spent the entire day without any nicotine. Still gauging how I feel. Maybe quitting might not be so hard after all. (Maybe...),22,night,-0.2183,0.082,0.918,0.0
